PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,PrecipitableWater,RelativeHumidity,SnowDepth,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith
2019-12-28T13:00:00Z,2019-12-28T12:00:00Z,PT60M,26.0,108,0.0,21.5,0,0,0,0,37.2,76.0,0.0,1003.6,74,3.3,131
2019-12-28T14:00:00Z,2019-12-28T13:00:00Z,PT60M,25.8,110,0.0,21.4,0,0,0,0,36.1,76.9,0.0,1003.9,76,3.0,144
2019-12-28T15:00:00Z,2019-12-28T14:00:00Z,PT60M,25.5,117,0.0,21.4,0,0,0,0,35.0,78.1,0.0,1004.2,73,2.8,158
2019-12-28T16:00:00Z,2019-12-28T15:00:00Z,PT60M,25.3,149,0.0,21.4,0,0,0,0,33.5,79.4,0.0,1004.3,70,2.6,169
2019-12-28T17:00:00Z,2019-12-28T16:00:00Z,PT60M,25.0,-142,0.0,21.3,0,0,0,0,31.6,80.2,0.0,1003.8,70,2.5,168
2019-12-28T18:00:00Z,2019-12-28T17:00:00Z,PT60M,24.8,-116,0.0,21.2,0,0,0,0,32.0,80.5,0.0,1003.2,76,2.4,156
2019-12-28T19:00:00Z,2019-12-28T18:00:00Z,PT60M,24.6,-110,0.0,21.0,0,0,0,0,33.4,80.3,0.0,1002.8,80,2.4,143
2019-12-28T20:00:00Z,2019-12-28T19:00:00Z,PT60M,24.5,-108,0.0,20.9,0,0,0,0,33.6,80.2,0.0,1002.8,76,2.5,129
2019-12-28T21:00:00Z,2019-12-28T20:00:00Z,PT60M,24.3,-109,0.0,20.7,0,0,0,0,34.0,80.5,0.0,1003.2,71,2.4,115
2019-12-28T22:00:00Z,2019-12-28T21:00:00Z,PT60M,24.2,-111,0.0,20.6,0,0,0,0,34.5,80.8,0.0,1003.4,72,2.4,102
2019-12-28T23:00:00Z,2019-12-28T22:00:00Z,PT60M,24.3,-115,3.2,20.7,22,54,9,31,35.1,80.3,0.0,1003.7,83,2.4,88
2019-12-29T00:00:00Z,2019-12-28T23:00:00Z,PT60M,25.2,-119,13.4,20.8,97,337,79,176,35.6,76.5,0.0,1004.3,99,2.6,75
2019-12-29T01:00:00Z,2019-12-29T00:00:00Z,PT60M,26.2,-126,40.2,20.9,215,115,55,270,35.7,72.8,0.0,1005.1,110,3.1,63
2019-12-29T02:00:00Z,2019-12-29T01:00:00Z,PT60M,27.3,-136,35.9,21.1,324,135,80,404,35.1,69.0,0.0,1005.4,111,3.9,52
2019-12-29T03:00:00Z,2019-12-29T02:00:00Z,PT60M,28.9,-151,25.2,21.0,335,337,249,583,34.1,62.7,0.0,1005.2,107,4.6,44
2019-12-29T04:00:00Z,2019-12-29T03:00:00Z,PT60M,30.0,-170,34.1,20.6,352,265,205,558,33.0,57.3,0.0,1004.4,104,5.2,39
2019-12-29T05:00:00Z,2019-12-29T04:00:00Z,PT60M,30.5,168,19.6,20.3,290,504,390,680,31.5,54.4,0.0,1003.4,102,5.6,39
2019-12-29T06:00:00Z,2019-12-29T05:00:00Z,PT60M,30.8,149,20.4,20.1,241,528,368,609,29.5,53.2,0.0,1002.5,102,5.8,44
2019-12-29T07:00:00Z,2019-12-29T06:00:00Z,PT60M,30.8,135,0.0,19.9,98,888,529,628,27.1,52.4,0.0,1002.1,101,5.7,53
2019-12-29T08:00:00Z,2019-12-29T07:00:00Z,PT60M,30.3,125,0.0,19.5,83,803,347,430,24.8,52.5,0.0,1002.1,95,5.3,65
2019-12-29T09:00:00Z,2019-12-29T08:00:00Z,PT60M,29.3,119,0.0,19.6,59,595,145,204,23.7,56.0,0.0,1002.4,87,4.6,77
2019-12-29T10:00:00Z,2019-12-29T09:00:00Z,PT60M,27.6,114,0.0,19.8,15,76,13,27,23.0,62.4,0.0,1003.0,77,4.0,90
2019-12-29T11:00:00Z,2019-12-29T10:00:00Z,PT60M,26.3,111,0.0,19.8,0,0,0,0,23.0,67.4,0.0,1003.6,65,3.6,103
2019-12-29T12:00:00Z,2019-12-29T11:00:00Z,PT60M,25.6,109,0.0,20.0,0,0,0,0,25.5,71.0,0.0,1004.5,52,3.3,117
2019-12-29T13:00:00Z,2019-12-29T12:00:00Z,PT60M,25.2,108,0.0,20.2,0,0,0,0,27.8,74.1,0.0,1005.2,45,3.2,131
2019-12-29T14:00:00Z,2019-12-29T13:00:00Z,PT60M,24.8,110,0.0,20.3,0,0,0,0,28.3,76.0,0.0,1005.6,51,3.2,144
2019-12-29T15:00:00Z,2019-12-29T14:00:00Z,PT60M,24.7,117,0.0,20.4,0,0,0,0,28.6,77.0,0.0,1005.9,58,2.9,158
2019-12-29T16:00:00Z,2019-12-29T15:00:00Z,PT60M,24.6,148,0.0,20.4,0,0,0,0,29.2,77.7,0.0,1005.9,57,2.6,169
2019-12-29T17:00:00Z,2019-12-29T16:00:00Z,PT60M,24.4,-142,0.0,20.5,0,0,0,0,30.8,78.6,0.0,1005.8,52,2.3,168
2019-12-29T18:00:00Z,2019-12-29T17:00:00Z,PT60M,24.3,-116,0.0,20.5,0,0,0,0,31.9,79.6,0.0,1005.4,43,2.0,156
2019-12-29T19:00:00Z,2019-12-29T18:00:00Z,PT60M,24.1,-109,0.0,20.6,0,0,0,0,32.3,80.7,0.0,1004.7,35,1.8,143
2019-12-29T20:00:00Z,2019-12-29T19:00:00Z,PT60M,23.9,-108,0.0,20.6,0,0,0,0,33.3,81.7,0.0,1004.5,34,1.7,129
2019-12-29T21:00:00Z,2019-12-29T20:00:00Z,PT60M,23.9,-109,0.0,20.6,0,0,0,0,35.0,82.1,0.0,1004.6,47,1.5,115
2019-12-29T22:00:00Z,2019-12-29T21:00:00Z,PT60M,23.8,-111,0.0,20.7,0,0,0,0,36.6,82.5,0.0,1004.7,60,1.4,102
2019-12-29T23:00:00Z,2019-12-29T22:00:00Z,PT60M,24.0,-115,0.0,20.7,20,71,12,33,37.7,81.9,0.0,1005.1,63,1.3,88
2019-12-30T00:00:00Z,2019-12-29T23:00:00Z,PT60M,25.1,-119,0.3,20.8,81,503,132,213,37.5,77.3,0.0,1005.7,51,1.3,75
2019-12-30T01:00:00Z,2019-12-30T00:00:00Z,PT60M,26.6,-126,15.6,20.9,179,415,193,372,36.7,71.0,0.0,1006.4,36,1.5,63
2019-12-30T02:00:00Z,2019-12-30T01:00:00Z,PT60M,28.0,-136,2.1,20.8,138,784,481,618,36.7,65.0,0.0,1006.5,43,1.8,52
2019-12-30T03:00:00Z,2019-12-30T02:00:00Z,PT60M,29.3,-150,11.1,20.9,247,604,436,683,37.4,60.5,0.0,1006.0,58,2.0,44
2019-12-30T04:00:00Z,2019-12-30T03:00:00Z,PT60M,29.7,-170,8.0,21.1,226,702,548,774,37.4,59.8,0.0,1005.3,67,2.4,39
2019-12-30T05:00:00Z,2019-12-30T04:00:00Z,PT60M,30.2,168,13.3,21.2,284,570,444,727,35.9,58.7,0.0,1004.4,77,3.1,39
2019-12-30T06:00:00Z,2019-12-30T05:00:00Z,PT60M,30.9,149,12.0,21.1,242,598,432,673,34.4,55.9,0.0,1003.4,84,3.6,44
2019-12-30T07:00:00Z,2019-12-30T06:00:00Z,PT60M,31.0,135,45.2,20.9,271,119,76,347,33.4,55.0,0.0,1002.8,87,3.9,53
2019-12-30T08:00:00Z,2019-12-30T07:00:00Z,PT60M,30.5,125,64.5,21.0,145,14,6,151,32.7,56.8,0.0,1002.6,82,4.0,64
2019-12-30T09:00:00Z,2019-12-30T08:00:00Z,PT60M,29.5,119,39.1,21.4,101,75,16,117,32.6,61.7,0.0,1002.9,71,3.8,77
2019-12-30T10:00:00Z,2019-12-30T09:00:00Z,PT60M,28.1,114,3.4,21.5,17,48,8,25,33.2,67.6,0.0,1003.5,64,3.4,90
2019-12-30T11:00:00Z,2019-12-30T10:00:00Z,PT60M,26.9,111,0.0,21.5,0,0,0,0,35.0,72.2,0.0,1004.4,58,3.1,103
2019-12-30T12:00:00Z,2019-12-30T11:00:00Z,PT60M,26.4,109,0.0,21.6,0,0,0,0,36.5,74.9,0.0,1005.3,53,2.9,117
2019-12-30T13:00:00Z,2019-12-30T12:00:00Z,PT60M,26.0,108,0.0,21.6,0,0,0,0,36.3,76.6,0.0,1005.8,53,2.7,130
2019-12-30T14:00:00Z,2019-12-30T13:00:00Z,PT60M,25.7,110,0.0,21.6,0,0,0,0,34.7,78.0,0.0,1005.9,55,2.6,144
2019-12-30T15:00:00Z,2019-12-30T14:00:00Z,PT60M,25.4,117,0.0,21.5,0,0,0,0,34.2,79.0,0.0,1006.1,60,2.5,158
2019-12-30T16:00:00Z,2019-12-30T15:00:00Z,PT60M,25.2,148,0.0,21.4,0,0,0,0,34.8,79.6,0.0,1006.1,63,2.3,169
2019-12-30T17:00:00Z,2019-12-30T16:00:00Z,PT60M,25.0,-143,0.0,21.4,0,0,0,0,34.6,80.1,0.0,1005.9,61,2.2,168
2019-12-30T18:00:00Z,2019-12-30T17:00:00Z,PT60M,24.7,-115,0.0,21.2,0,0,0,0,34.0,81.1,0.0,1005.4,48,2.3,156
2019-12-30T19:00:00Z,2019-12-30T18:00:00Z,PT60M,24.3,-109,0.0,21.1,0,0,0,0,33.4,82.3,0.0,1005.0,34,2.5,143
2019-12-30T20:00:00Z,2019-12-30T19:00:00Z,PT60M,23.9,-108,0.0,21.0,0,0,0,0,33.4,83.5,0.0,1004.9,23,2.8,129
2019-12-30T21:00:00Z,2019-12-30T20:00:00Z,PT60M,23.7,-109,0.0,20.9,0,0,0,0,33.3,84.2,0.0,1005.1,15,2.9,115
2019-12-30T22:00:00Z,2019-12-30T21:00:00Z,PT60M,23.6,-111,0.0,20.9,0,0,0,0,32.6,84.5,0.0,1005.6,13,3.0,102
2019-12-30T23:00:00Z,2019-12-30T22:00:00Z,PT60M,23.8,-115,4.4,20.8,21,43,7,28,32.7,83.6,0.0,1006.3,18,2.8,88
2019-12-31T00:00:00Z,2019-12-30T23:00:00Z,PT60M,24.9,-119,18.1,21.0,99,281,73,172,36.9,79.0,0.0,1007.0,19,2.3,76
2019-12-31T01:00:00Z,2019-12-31T00:00:00Z,PT60M,26.5,-126,62.4,21.0,157,14,6,164,41.3,71.9,0.0,1007.6,28,2.2,63
2019-12-31T02:00:00Z,2019-12-31T01:00:00Z,PT60M,28.0,-136,30.9,20.9,314,200,120,434,42.3,65.3,0.0,1007.7,49,3.0,52
2019-12-31T03:00:00Z,2019-12-31T02:00:00Z,PT60M,29.2,-150,10.6,20.7,228,634,461,689,42.4,60.5,0.0,1007.6,61,4.1,44
2019-12-31T04:00:00Z,2019-12-31T03:00:00Z,PT60M,30.0,-170,29.3,20.6,347,317,249,596,42.6,57.3,0.0,1007.3,64,4.9,39
2019-12-31T05:00:00Z,2019-12-31T04:00:00Z,PT60M,30.4,168,46.1,20.5,377,98,76,454,42.7,55.7,0.0,1006.6,64,5.2,39
2019-12-31T06:00:00Z,2019-12-31T05:00:00Z,PT60M,30.5,149,56.1,20.4,293,57,39,331,40.1,54.9,0.0,1005.4,67,5.3,44
2019-12-31T07:00:00Z,2019-12-31T06:00:00Z,PT60M,30.3,135,13.5,20.3,191,584,341,532,36.6,55.1,0.0,1004.4,65,5.2,53
2019-12-31T08:00:00Z,2019-12-31T07:00:00Z,PT60M,29.7,125,28.9,20.3,165,312,148,313,34.5,57.1,0.0,1004.0,58,5.2,64
2019-12-31T09:00:00Z,2019-12-31T08:00:00Z,PT60M,28.6,119,12.7,20.5,86,362,81,167,33.0,61.5,0.0,1004.4,55,4.9,77
2019-12-31T10:00:00Z,2019-12-31T09:00:00Z,PT60M,27.3,114,0.0,20.5,15,72,12,28,31.9,66.5,0.0,1005.1,55,3.9,90
2019-12-31T11:00:00Z,2019-12-31T10:00:00Z,PT60M,26.3,111,0.0,20.4,0,0,0,0,31.6,70.1,0.0,1005.7,56,3.4,103
2019-12-31T12:00:00Z,2019-12-31T11:00:00Z,PT60M,25.9,109,0.0,20.6,0,0,0,0,32.8,72.3,0.0,1006.3,57,3.3,117
2019-12-31T13:00:00Z,2019-12-31T12:00:00Z,PT60M,25.9,108,0.0,20.7,0,0,0,0,33.8,73.1,0.0,1006.8,54,3.3,130
2019-12-31T14:00:00Z,2019-12-31T13:00:00Z,PT60M,25.7,110,0.0,20.6,0,0,0,0,33.7,73.4,0.0,1006.9,49,3.6,144
2019-12-31T15:00:00Z,2019-12-31T14:00:00Z,PT60M,25.6,116,0.0,20.6,0,0,0,0,35.0,73.7,0.0,1007.0,48,3.7,158
2019-12-31T16:00:00Z,2019-12-31T15:00:00Z,PT60M,25.6,147,0.0,20.6,0,0,0,0,37.5,73.8,0.0,1007.0,49,3.6,169
2019-12-31T17:00:00Z,2019-12-31T16:00:00Z,PT60M,25.7,-143,0.0,20.7,0,0,0,0,38.9,73.7,0.0,1006.6,48,3.7,168
2019-12-31T18:00:00Z,2019-12-31T17:00:00Z,PT60M,25.6,-115,0.0,20.8,0,0,0,0,40.2,74.7,0.0,1005.7,44,3.6,157
2019-12-31T19:00:00Z,2019-12-31T18:00:00Z,PT60M,25.5,-109,0.0,21.0,0,0,0,0,41.4,76.2,0.0,1005.0,39,3.4,143
2019-12-31T20:00:00Z,2019-12-31T19:00:00Z,PT60M,25.4,-108,0.0,21.0,0,0,0,0,41.9,76.6,0.0,1004.8,39,3.4,129
2019-12-31T21:00:00Z,2019-12-31T20:00:00Z,PT60M,25.5,-109,0.0,21.0,0,0,0,0,42.3,76.6,0.0,1004.9,39,3.6,116
2019-12-31T22:00:00Z,2019-12-31T21:00:00Z,PT60M,25.4,-111,0.0,21.1,0,0,0,0,41.9,76.7,0.0,1005.2,36,3.7,102
2019-12-31T23:00:00Z,2019-12-31T22:00:00Z,PT60M,25.5,-114,5.6,21.1,20,33,6,26,41.3,76.6,0.0,1005.6,34,3.8,89
2020-01-01T00:00:00Z,2019-12-31T23:00:00Z,PT60M,25.7,-119,23.5,21.5,112,178,50,163,42.6,77.6,0.0,1006.5,20,3.3,76
2020-01-01T01:00:00Z,2020-01-01T00:00:00Z,PT60M,26.0,-126,21.2,21.8,206,294,132,338,44.8,77.8,0.0,1007.1,13,3.4,63
2020-01-01T02:00:00Z,2020-01-01T01:00:00Z,PT60M,26.8,-136,19.2,21.8,275,372,230,504,45.9,74.5,0.0,1007.3,28,4.2,52
2020-01-01T03:00:00Z,2020-01-01T02:00:00Z,PT60M,27.7,-150,16.3,21.7,289,483,350,639,46.7,69.7,0.0,1007.5,41,5.0,44
2020-01-01T04:00:00Z,2020-01-01T03:00:00Z,PT60M,28.3,-170,31.6,21.6,409,209,163,572,47.3,66.7,0.0,1007.4,50,5.9,39
2020-01-01T05:00:00Z,2020-01-01T04:00:00Z,PT60M,28.5,168,40.3,21.5,401,127,99,500,47.5,65.8,0.0,1006.7,52,6.3,39
2020-01-01T06:00:00Z,2020-01-01T05:00:00Z,PT60M,28.4,149,22.8,21.4,316,377,271,587,46.4,65.9,0.0,1005.6,54,6.6,44
2020-01-01T07:00:00Z,2020-01-01T06:00:00Z,PT60M,28.2,135,29.9,21.3,286,243,149,435,45.4,66.4,0.0,1004.7,57,6.6,53
2020-01-01T08:00:00Z,2020-01-01T07:00:00Z,PT60M,27.9,125,26.0,21.3,208,239,108,316,44.9,67.2,0.0,1004.6,56,6.3,64
2020-01-01T09:00:00Z,2020-01-01T08:00:00Z,PT60M,27.4,119,40.6,21.3,101,67,16,117,44.2,69.3,0.0,1005.2,52,5.5,76
2020-01-01T10:00:00Z,2020-01-01T09:00:00Z,PT60M,26.8,114,7.2,21.2,17,32,5,23,43.3,71.5,0.0,1005.8,50,4.6,89
2020-01-01T11:00:00Z,2020-01-01T10:00:00Z,PT60M,26.4,111,0.0,21.1,0,0,0,0,42.0,72.8,0.0,1006.3,50,4.4,103
2020-01-01T12:00:00Z,2020-01-01T11:00:00Z,PT60M,26.1,109,0.0,21.3,0,0,0,0,42.7,74.9,0.0,1006.8,46,2.9,116
2020-01-01T13:00:00Z,2020-01-01T12:00:00Z,PT60M,25.9,108,0.0,21.5,0,0,0,0,44.4,76.5,0.0,1007.4,40,2.1,130
2020-01-01T14:00:00Z,2020-01-01T13:00:00Z,PT60M,25.7,109,0.0,21.4,0,0,0,0,44.1,77.3,0.0,1007.9,45,2.7,144
2020-01-01T15:00:00Z,2020-01-01T14:00:00Z,PT60M,25.5,116,0.0,21.3,0,0,0,0,43.8,77.9,0.0,1007.9,46,2.8,157
2020-01-01T16:00:00Z,2020-01-01T15:00:00Z,PT60M,25.5,146,0.0,21.2,0,0,0,0,42.9,77.3,0.0,1007.6,48,2.9,169
2020-01-01T17:00:00Z,2020-01-01T16:00:00Z,PT60M,25.5,-143,0.0,21.1,0,0,0,0,41.3,76.6,0.0,1007.0,51,2.9,168
2020-01-01T18:00:00Z,2020-01-01T17:00:00Z,PT60M,25.4,-115,0.0,21.0,0,0,0,0,39.5,76.6,0.0,1006.2,52,2.9,157
2020-01-01T19:00:00Z,2020-01-01T18:00:00Z,PT60M,25.4,-109,0.0,20.9,0,0,0,0,38.8,76.5,0.0,1005.7,47,2.9,143
2020-01-01T20:00:00Z,2020-01-01T19:00:00Z,PT60M,25.3,-108,0.0,20.8,0,0,0,0,39.0,76.2,0.0,1005.7,47,3.2,129
2020-01-01T21:00:00Z,2020-01-01T20:00:00Z,PT60M,25.3,-109,0.0,20.8,0,0,0,0,39.0,76.1,0.0,1005.9,53,3.5,116
2020-01-01T22:00:00Z,2020-01-01T21:00:00Z,PT60M,25.2,-111,0.0,20.6,0,0,0,0,37.6,75.7,0.0,1006.3,57,3.7,102
2020-01-01T23:00:00Z,2020-01-01T22:00:00Z,PT60M,25.1,-114,0.0,20.5,19,55,9,28,35.2,75.6,0.0,1006.8,58,3.8,89
2020-01-02T00:00:00Z,2020-01-01T23:00:00Z,PT60M,25.8,-119,2.4,20.4,90,405,107,197,33.9,72.3,0.0,1007.3,60,4.3,76
2020-01-02T01:00:00Z,2020-01-02T00:00:00Z,PT60M,27.1,-126,0.0,20.4,115,689,309,424,33.7,66.9,0.0,1008.1,60,5.2,64
2020-01-02T02:00:00Z,2020-01-02T01:00:00Z,PT60M,28.0,-136,5.6,20.4,176,668,409,585,33.5,63.3,0.0,1008.5,58,6.3,53
2020-01-02T03:00:00Z,2020-01-02T02:00:00Z,PT60M,28.7,-150,10.2,20.3,243,607,439,682,32.8,60.5,0.0,1008.2,56,6.8,44
2020-01-02T04:00:00Z,2020-01-02T03:00:00Z,PT60M,29.3,-169,19.3,20.4,316,457,356,672,32.4,58.7,0.0,1007.5,56,6.8,39
2020-01-02T05:00:00Z,2020-01-02T04:00:00Z,PT60M,29.5,169,16.5,20.5,264,553,432,696,32.8,58.3,0.0,1006.5,55,6.8,39
2020-01-02T06:00:00Z,2020-01-02T05:00:00Z,PT60M,29.4,149,46.1,20.6,329,114,83,412,33.8,59.0,0.0,1005.4,55,6.5,44
2020-01-02T07:00:00Z,2020-01-02T06:00:00Z,PT60M,29.2,135,47.8,20.7,280,64,38,318,35.0,60.5,0.0,1004.6,54,6.0,53
2020-01-02T08:00:00Z,2020-01-02T07:00:00Z,PT60M,28.6,125,18.8,20.9,179,377,157,336,36.9,62.9,0.0,1004.4,54,5.8,64
2020-01-02T09:00:00Z,2020-01-02T08:00:00Z,PT60M,27.9,119,5.4,21.0,85,417,100,185,38.8,66.2,0.0,1004.9,53,5.1,76
2020-01-02T10:00:00Z,2020-01-02T09:00:00Z,PT60M,26.9,114,0.0,20.8,16,66,11,27,39.7,69.3,0.0,1005.5,45,4.3,89
2020-01-02T11:00:00Z,2020-01-02T10:00:00Z,PT60M,26.1,111,0.0,20.5,0,0,0,0,40.4,71.4,0.0,1005.9,37,4.4,103
2020-01-02T12:00:00Z,2020-01-02T11:00:00Z,PT60M,25.7,109,0.0,20.3,0,0,0,0,42.5,72.1,0.0,1006.5,40,4.4,116
2020-01-02T13:00:00Z,2020-01-02T12:00:00Z,PT60M,25.6,108,0.0,20.1,0,0,0,0,43.6,71.8,0.0,1007.0,40,4.2,130
2020-01-02T14:00:00Z,2020-01-02T13:00:00Z,PT60M,25.5,109,0.0,20.1,0,0,0,0,42.9,72.1,0.0,1007.3,39,4.4,144
2020-01-02T15:00:00Z,2020-01-02T14:00:00Z,PT60M,25.3,116,0.0,19.9,0,0,0,0,41.8,72.3,0.0,1007.3,41,4.6,157
2020-01-02T16:00:00Z,2020-01-02T15:00:00Z,PT60M,25.0,146,0.0,19.7,0,0,0,0,40.0,72.5,0.0,1007.1,43,4.5,169
2020-01-02T17:00:00Z,2020-01-02T16:00:00Z,PT60M,24.8,-143,0.0,19.6,0,0,0,0,38.0,72.7,0.0,1006.6,43,4.5,168
2020-01-02T18:00:00Z,2020-01-02T17:00:00Z,PT60M,24.6,-115,0.0,19.4,0,0,0,0,35.3,72.8,0.0,1005.6,43,4.4,157
2020-01-02T19:00:00Z,2020-01-02T18:00:00Z,PT60M,24.3,-109,0.0,19.2,0,0,0,0,34.0,73.5,0.0,1005.1,48,3.7,143
2020-01-02T20:00:00Z,2020-01-02T19:00:00Z,PT60M,24.1,-108,0.0,19.1,0,0,0,0,34.0,73.9,0.0,1005.2,57,3.3,130
2020-01-02T21:00:00Z,2020-01-02T20:00:00Z,PT60M,24.0,-109,0.0,19.1,0,0,0,0,33.6,73.8,0.0,1005.3,57,3.3,116
2020-01-02T22:00:00Z,2020-01-02T21:00:00Z,PT60M,24.1,-111,3.9,19.1,0,0,0,0,32.8,73.8,0.0,1005.4,53,3.3,102
2020-01-02T23:00:00Z,2020-01-02T22:00:00Z,PT60M,24.2,-114,15.0,19.2,19,22,4,23,31.5,73.8,0.0,1005.6,42,3.4,89
2020-01-03T00:00:00Z,2020-01-02T23:00:00Z,PT60M,25.0,-119,15.6,19.6,100,277,79,179,29.8,71.9,0.0,1006.2,40,3.8,76
2020-01-03T01:00:00Z,2020-01-03T00:00:00Z,PT60M,26.2,-126,5.2,19.7,142,601,264,406,28.8,67.5,0.0,1006.9,49,4.7,64
2020-01-03T02:00:00Z,2020-01-03T01:00:00Z,PT60M,27.0,-135,12.3,19.5,225,535,328,553,28.5,63.7,0.0,1007.2,56,5.5,53
2020-01-03T03:00:00Z,2020-01-03T02:00:00Z,PT60M,27.6,-150,11.6,19.4,249,598,436,686,27.9,61.0,0.0,1007.1,58,5.5,44
2020-01-03T04:00:00Z,2020-01-03T03:00:00Z,PT60M,28.3,-169,0.3,19.3,132,915,715,847,27.0,58.4,0.0,1006.4,59,5.4,39
2020-01-03T05:00:00Z,2020-01-03T04:00:00Z,PT60M,28.7,169,1.9,19.2,145,883,690,835,26.2,56.6,0.0,1005.2,63,5.1,39
2020-01-03T06:00:00Z,2020-01-03T05:00:00Z,PT60M,28.8,149,5.3,18.9,172,782,562,735,25.8,55.2,0.0,1004.2,66,4.9,44
2020-01-03T07:00:00Z,2020-01-03T06:00:00Z,PT60M,28.6,135,0.4,18.6,106,867,524,630,25.9,54.7,0.0,1003.6,63,4.7,53
2020-01-03T08:00:00Z,2020-01-03T07:00:00Z,PT60M,28.0,125,1.6,18.6,99,742,328,427,26.0,56.6,0.0,1003.5,57,4.8,64
2020-01-03T09:00:00Z,2020-01-03T08:00:00Z,PT60M,27.0,119,9.4,18.8,82,406,109,191,26.1,60.8,0.0,1004.0,54,4.6,76
2020-01-03T10:00:00Z,2020-01-03T09:00:00Z,PT60M,25.7,114,2.3,18.8,18,57,10,28,26.1,65.8,0.0,1004.6,57,3.9,89
2020-01-03T11:00:00Z,2020-01-03T10:00:00Z,PT60M,24.7,111,0.0,18.7,0,0,0,0,26.2,69.4,0.0,1004.8,69,3.3,103
2020-01-03T12:00:00Z,2020-01-03T11:00:00Z,PT60M,24.2,109,0.0,18.6,0,0,0,0,26.3,71.2,0.0,1005.2,82,3.1,116
2020-01-03T13:00:00Z,2020-01-03T12:00:00Z,PT60M,23.8,108,0.0,18.6,0,0,0,0,26.3,72.6,0.0,1005.5,80,2.8,130
2020-01-03T14:00:00Z,2020-01-03T13:00:00Z,PT60M,23.5,109,0.0,18.7,0,0,0,0,26.4,74.4,0.0,1005.5,58,2.4,144
2020-01-03T15:00:00Z,2020-01-03T14:00:00Z,PT60M,23.3,115,0.0,18.8,0,0,0,0,26.7,75.8,0.0,1005.5,37,2.3,157
2020-01-03T16:00:00Z,2020-01-03T15:00:00Z,PT60M,23.2,145,0.0,18.8,0,0,0,0,27.1,76.6,0.0,1005.4,33,2.1,169
2020-01-03T17:00:00Z,2020-01-03T16:00:00Z,PT60M,23.1,-143,0.0,18.9,0,0,0,0,27.5,77.3,0.0,1005.0,44,1.9,169
2020-01-03T18:00:00Z,2020-01-03T17:00:00Z,PT60M,23.1,-115,0.0,19.0,0,0,0,0,28.6,77.7,0.0,1004.3,46,2.0,157
2020-01-03T19:00:00Z,2020-01-03T18:00:00Z,PT60M,23.0,-109,0.0,19.0,0,0,0,0,29.8,78.3,0.0,1003.6,29,2.0,143
2020-01-03T20:00:00Z,2020-01-03T19:00:00Z,PT60M,22.6,-108,0.0,19.0,0,0,0,0,30.1,80.2,0.0,1003.4,15,2.3,130
2020-01-03T21:00:00Z,2020-01-03T20:00:00Z,PT60M,22.3,-109,0.0,19.1,0,0,0,0,30.7,82.2,0.0,1003.6,13,2.8,116
2020-01-03T22:00:00Z,2020-01-03T21:00:00Z,PT60M,22.1,-111,0.0,19.1,0,0,0,0,31.3,83.0,0.0,1004.0,15,3.2,102
2020-01-03T23:00:00Z,2020-01-03T22:00:00Z,PT60M,22.2,-114,0.0,19.0,18,52,9,27,31.5,82.3,0.0,1004.3,14,3.2,89
2020-01-04T00:00:00Z,2020-01-03T23:00:00Z,PT60M,23.2,-119,0.0,19.3,83,447,117,201,31.7,79.0,0.0,1004.7,12,3.3,76
2020-01-04T01:00:00Z,2020-01-04T00:00:00Z,PT60M,24.9,-126,0.0,19.5,111,704,315,426,32.0,71.8,0.0,1005.0,23,3.3,64
2020-01-04T02:00:00Z,2020-01-04T01:00:00Z,PT60M,26.7,-135,0.0,19.3,124,821,499,624,32.3,64.0,0.0,1004.9,45,3.5,53
2020-01-04T03:00:00Z,2020-01-04T02:00:00Z,PT60M,27.9,-150,20.1,19.3,323,405,289,612,32.6,59.2,0.0,1004.8,54,4.1,44
2020-01-04T04:00:00Z,2020-01-04T03:00:00Z,PT60M,28.8,-169,5.6,19.2,200,762,597,797,33.1,56.5,0.0,1004.5,55,4.5,38
2020-01-04T05:00:00Z,2020-01-04T04:00:00Z,PT60M,29.2,169,11.1,19.3,260,627,490,750,33.3,55.4,0.0,1003.5,56,4.8,39
2020-01-04T06:00:00Z,2020-01-04T05:00:00Z,PT60M,29.1,149,10.3,19.4,216,653,476,692,32.5,55.9,0.0,1002.2,59,5.1,44
2020-01-04T07:00:00Z,2020-01-04T06:00:00Z,PT60M,28.8,135,0.1,19.4,111,850,515,626,31.8,57.0,0.0,1001.4,61,5.3,53
2020-01-04T08:00:00Z,2020-01-04T07:00:00Z,PT60M,28.2,125,1.4,19.4,104,723,320,424,32.0,58.9,0.0,1001.3,60,5.2,64
2020-01-04T09:00:00Z,2020-01-04T08:00:00Z,PT60M,27.4,119,10.1,19.6,77,420,115,192,32.5,62.4,0.0,1001.9,59,4.6,76
2020-01-04T10:00:00Z,2020-01-04T09:00:00Z,PT60M,26.2,114,3.3,19.6,19,50,8,27,32.9,66.9,0.0,1002.7,59,3.8,89
2020-01-04T11:00:00Z,2020-01-04T10:00:00Z,PT60M,25.2,111,0.0,19.5,0,0,0,0,33.2,70.6,0.0,1003.1,62,3.5,102
2020-01-04T12:00:00Z,2020-01-04T11:00:00Z,PT60M,24.8,109,0.0,19.7,0,0,0,0,34.3,73.4,0.0,1003.4,65,3.5,116
